Pos| Game| Year| Genre| Publisher| North America| Europe| Japan| Rest of World| GlobalGame| Console system
Custom Robo Arena| https://www.vgchartz.com/game/3029/custom-robo-arena/| 2006| Fighting| Nintendo| 0.01| 0.02| 0.12| 0.00| 0.16| Nintendo DS
Burger Island| https://www.vgchartz.com/game/28154/burger-island/| 2008| Simulation| Destineer| 0.15| 0.00| 0.00| 0.01| 0.16| Nintendo DS
Imagine: Ice Champions| https://www.vgchartz.com/game/31173/imagine-ice-champions/| 2007| Sports| Ubisoft| 0.15| 0.00| 0.00| 0.01| 0.16| Nintendo DS
Ener-G: Horse Riders| https://www.vgchartz.com/game/25984/ener-g-horse-riders/| 2008| Sports| Ubisoft| 0.14| 0.01| 0.00| 0.01| 0.16| Nintendo DS
Dragon Ball DS 2: Totsugeki! Red Ribbon Gun| https://www.vgchartz.com/game/41730/dragon-ball-origins-2/| 2010| Action| Namco Bandai| 0.05| 0.02| 0.08| 0.01| 0.16| Nintendo DS
Left Brain Right Brain| https://www.vgchartz.com/game/13181/left-brain-right-brain-use-both-hands-train-both-sides/| 2007| Misc| Majesco| 0.15| 0.00| 0.00| 0.01| 0.16| Nintendo DS
Just SING!| https://www.vgchartz.com/game/44260/just-sing/| 2009| Misc| DTP Entertainment| 0.14| 0.00| 0.00| 0.01| 0.16| Nintendo DS
Time Hollow| https://www.vgchartz.com/game/16779/time-hollow/| 2008| Adventure| Konami| 0.03| 0.01| 0.11| 0.00| 0.16| Nintendo DS
Bomberman Land Touch! 2| https://www.vgchartz.com/game/14594/bomberman-land-touch-2/| 2007| Puzzle| Hudson Entertainment| 0.13| 0.00| 0.01| 0.01| 0.16| Nintendo DS
My Baby 3 & Friends| https://www.vgchartz.com/game/46636/my-baby-3-amp-friends/| 2010| Simulation| Majesco| 0.12| 0.02| 0.00| 0.01| 0.16| Nintendo DS
Monster House| https://www.vgchartz.com/game/5379/monster-house/| 2006| Adventure| THQ| 0.14| 0.01| 0.00| 0.01| 0.16| Nintendo DS
Imagine: Music Fest| https://www.vgchartz.com/game/32843/imagine-music-fest/| 2009| Simulation| Ubisoft| 0.14| 0.00| 0.00| 0.01| 0.16| Nintendo DS
Bleach: Dark Souls| https://www.vgchartz.com/game/25024/bleach-dark-souls/| 2007| Fighting| Sega| 0.12| 0.02| 0.00| 0.01| 0.16| Nintendo DS
Rondo of Swords| https://www.vgchartz.com/game/15703/rondo-of-swords-us-sales/| 2007| Role-Playing| Atlus| 0.16| 0.00| 0.00| 0.00| 0.16| Nintendo DS
Estpolis: The Lands cursed by the Gods| https://www.vgchartz.com/game/40712/lufia-curse-of-the-sinistrals/| 2010| Role-Playing| Square Enix| 0.11| 0.00| 0.03| 0.01| 0.16| Nintendo DS
Chessmaster| https://www.vgchartz.com/game/12345/chessmaster-the-art-of-learning/| 2007| Misc| Ubisoft| 0.12| 0.03| 0.00| 0.01| 0.15| Nintendo DS
Space Camp| https://www.vgchartz.com/game/32773/space-camp/| 2009| Action| Activision| 0.14| 0.00| 0.00| 0.01| 0.15| Nintendo DS
Hot Wheels: Battle Force 5| https://www.vgchartz.com/game/40052/hot-wheels-battle-force-5/| 2009| Racing| Activision| 0.12| 0.02| 0.00| 0.01| 0.15| Nintendo DS
Ultimate Spiderman| https://www.vgchartz.com/game/5959/ultimate-spider-man/| 2005| Action| Activision| 0.14| 0.00| 0.00| 0.01| 0.15| Nintendo DS
Doctor Who: Evacuation Earth| https://www.vgchartz.com/game/46941/doctor-who-evacuation-earth/| 2010| Adventure| Asylum Entertainment| 0.00| 0.13| 0.00| 0.02| 0.15| Nintendo DS
Dragonball Z: Harukanaru Goku Legend| https://www.vgchartz.com/game/3172/dragon-ball-z-harukanaru-densetsu-jp-sales/| 2007| Role-Playing| Namco Bandai| 0.00| 0.00| 0.15| 0.00| 0.15| Nintendo DS
Word Jong| https://www.vgchartz.com/game/12780/wordjong/| 2007| Puzzle| Destineer| 0.13| 0.01| 0.00| 0.01| 0.15| Nintendo DS
Scripps Spelling Bee| https://www.vgchartz.com/game/47257/scripps-spelling-bee/| 2010| Simulation| THQ| 0.14| 0.00| 0.00| 0.01| 0.15| Nintendo DS
Go Diego Go: Safari Adventure| https://www.vgchartz.com/game/12598/go-diego-go-safari-rescue/| 2007| Adventure| 2K Play| 0.14| 0.01| 0.00| 0.01| 0.15| Nintendo DS
Prince of Persia: The Forgotten Sands| https://www.vgchartz.com/game/41291/prince-of-persia-the-forgotten-sands/| 2010| Action| Ubisoft| 0.14| 0.01| 0.00| 0.01| 0.15| Nintendo DS
Sonny with a Chance| https://www.vgchartz.com/game/43245/sonny-with-a-chance/| 2010| Action| Disney Interactive Studios| 0.12| 0.02| 0.00| 0.01| 0.15| Nintendo DS
Bigfoot: Collision Course| https://www.vgchartz.com/game/30846/bigfoot-collision-course/| 2009| Racing| Zoo Digital Publishing| 0.14| 0.00| 0.00| 0.01| 0.15| Nintendo DS
SpongeBob's Truth or Square| https://www.vgchartz.com/game/41151/spongebobs-truth-or-square/| 2009| Action| THQ| 0.07| 0.07| 0.00| 0.01| 0.15| Nintendo DS
Major League Baseball 2K10| https://www.vgchartz.com/game/41363/major-league-baseball-2k10/| 2010| Sports| 2K Sports| 0.14| 0.00| 0.00| 0.01| 0.15| Nintendo DS
Build-A-Bear Workshop: Welcome to Hugsville| https://www.vgchartz.com/game/38115/build-a-bear-workshop-welcome-to-hugsville/| 2010| Misc| Game Factory| 0.14| 0.00| 0.00| 0.01| 0.15| Nintendo DS
Ice Age 2: The Meltdown| https://www.vgchartz.com/game/5210/ice-age-2-the-meltdown/| 2006| Platform| Sierra Entertainment| 0.13| 0.01| 0.00| 0.01| 0.15| Nintendo DS
Bomberman| https://www.vgchartz.com/game/233/bomberman/| 2005| Puzzle| Ubisoft| 0.10| 0.01| 0.03| 0.01| 0.15| Nintendo DS
Animal Country: Life on the Farm| https://www.vgchartz.com/game/35438/farm-frenzy-animal-country/| 2009| Simulation| City Interactive| 0.13| 0.01| 0.00| 0.01| 0.15| Nintendo DS
Travel Games For Dummies| https://www.vgchartz.com/game/25992/travel-games-for-dummies/| 2008| Misc| Electronic Arts| 0.14| 0.00| 0.00| 0.01| 0.15| Nintendo DS
Space Invaders Extreme| https://www.vgchartz.com/game/16649/space-invaders-extreme/| 2008| Shooter| Square Enix| 0.12| 0.01| 0.01| 0.01| 0.15| Nintendo DS
Kids Learn Math: A+ Edition| https://www.vgchartz.com/game/55359/kids-learn-math-a-edition/| 2011| Misc| Unknown| 0.14| 0.00| 0.00| 0.01| 0.15| Nintendo DS
Countdown| https://www.vgchartz.com/game/40383/countdown-the-game/| 2009| Puzzle| Mindscape| 0.00| 0.14| 0.00| 0.01| 0.15| Nintendo DS
Petz Dogz Talent Show| https://www.vgchartz.com/game/40678/petz-dogz-talent-show/| 2009| Simulation| Ubisoft| 0.14| 0.00| 0.00| 0.01| 0.15| Nintendo DS
Where the Wild Things Are| https://www.vgchartz.com/game/37041/where-the-wild-things-are/| 2009| Platform| Warner Bros. Interactive| 0.14| 0.00| 0.00| 0.01| 0.15| Nintendo DS
Brain Boost: Gamma Wave| https://www.vgchartz.com/game/250/brain-boost-gamma-wave/| 2005| Puzzle| Majesco| 0.14| 0.00| 0.00| 0.01| 0.15| Nintendo DS
Incredibles 2| https://www.vgchartz.com/game/1024/the-incredibles-rise-of-the-underminer/| 2005| Platform| THQ| 0.13| 0.01| 0.00| 0.01| 0.15| Nintendo DS
The Quest Trio| https://www.vgchartz.com/game/25936/the-quest-trio/| 2008| Puzzle| Activision| 0.13| 0.00| 0.00| 0.01| 0.15| Nintendo DS
Victorious: Hollywood Arts Debut| https://www.vgchartz.com/game/69584/victorious-hollywood-arts-debut/| 2011| Misc| D3 Publisher| 0.13| 0.01| 0.00| 0.01| 0.15| Nintendo DS
Ridge Racer DS| https://www.vgchartz.com/game/1903/ridge-racer-ds/| 2004| Racing| Namco| 0.14| 0.00| 0.00| 0.01| 0.15| Nintendo DS
Brain Boost: Beta Wave| https://www.vgchartz.com/game/249/brain-boost-beta-wave/| 2005| Puzzle| Majesco| 0.14| 0.00| 0.00| 0.01| 0.15| Nintendo DS
Powerful Pro Pocket 9| https://www.vgchartz.com/game/4100/power-pro-kun-pocket-9/| 2006| Sports| Konami| 0.00| 0.00| 0.15| 0.00| 0.15| Nintendo DS
SpongeBob's Boating Bash| https://www.vgchartz.com/game/43013/spongebobs-boating-bash/| 2010| Misc| THQ| 0.13| 0.00| 0.00| 0.01| 0.15| Nintendo DS
Yu-Gi-Oh: Nightmare Troubador| https://www.vgchartz.com/game/6721/yu-gi-oh-nightmare-troubadour-us-sales/| 2005| Action| Konami| 0.15| 0.00| 0.00| 0.00| 0.15| Nintendo DS
Tamagotchi no Narikiri Channel| https://www.vgchartz.com/game/38422/tamagotchi-no-narikiri-channel/| 2009| Role-Playing| Namco Bandai| 0.00| 0.00| 0.15| 0.00| 0.15| Nintendo DS
RIZ-ZOAWD| https://www.vgchartz.com/game/30407/the-wizard-of-oz-beyond-the-yellow-brick-road/| 2008| Role-Playing| D3 Publisher| 0.13| 0.00| 0.00| 0.01| 0.15| Nintendo DS
Jewel Quest: Solitaire| https://www.vgchartz.com/game/32668/jewel-quest-solitaire/| 2009| Puzzle| GSP| 0.00| 0.13| 0.00| 0.01| 0.15| Nintendo DS
Crayon Shin-chan: Arashi wo Yobu Cinema Land| https://www.vgchartz.com/game/18523/shin-chan-aventuras-de-cine/| 2008| Platform| Banpresto| 0.00| 0.00| 0.15| 0.00| 0.15| Nintendo DS
Tamagotchi Collection| https://www.vgchartz.com/game/70123/tamagotchi-collection/| 2011| Misc| Namco Bandai| 0.00| 0.00| 0.15| 0.00| 0.15| Nintendo DS
Rayman Raving Rabbids| https://www.vgchartz.com/game/25532/rayman-raving-rabbids/| 2007| Misc| Ubisoft| 0.13| 0.01| 0.00| 0.01| 0.15| Nintendo DS
Tiger Woods PGA 2005| https://www.vgchartz.com/game/5866/tiger-woods-pga-tour/| 2004| Sports| EA Sports| 0.13| 0.00| 0.00| 0.01| 0.15| Nintendo DS
Tamogotchi Splendid Rainbow Venture| https://www.vgchartz.com/game/4516/tamagotchi-no-appare-niji-venture/| 2007| Role-Playing| Namco Bandai| 0.00| 0.00| 0.14| 0.00| 0.14| Nintendo DS
Right Brain Expert : Machigai Museum| https://www.vgchartz.com/game/4173/quickspot/| 2006| Misc| Namco Bandai| 0.01| 0.00| 0.13| 0.00| 0.14| Nintendo DS
Seiken Densetsu: Heroes of Mana| https://www.vgchartz.com/game/4277/heroes-of-mana/| 2007| Strategy| Square Enix| 0.07| 0.01| 0.05| 0.01| 0.14| Nintendo DS
Safecracker: The Ultimate Puzzle Adventure| https://www.vgchartz.com/game/36676/safecracker-the-ultimate-puzzle-adventure/| 2009| Puzzle| DreamCatcher Interactive| 0.07| 0.06| 0.00| 0.01| 0.14| Nintendo DS
Okaeri! Chibi-Robo! Happy Richie Oosouji| https://www.vgchartz.com/game/35399/okaeri-chibi-robo-happy-richie-oosouji/| 2009| Adventure| Nintendo| 0.00| 0.00| 0.14| 0.00| 0.14| Nintendo DS
Geometry Wars: Galaxies| https://www.vgchartz.com/game/12986/geometry-wars-galaxies/| 2007| Shooter| Sierra Entertainment| 0.13| 0.00| 0.00| 0.01| 0.14| Nintendo DS
Super Robot Wars OG Saga: Endless Frontier| https://www.vgchartz.com/game/23093/super-robot-taisen-og-saga-endless-frontier-jp-sales/| 2008| Role-Playing| Namco Bandai| 0.00| 0.00| 0.14| 0.00| 0.14| Nintendo DS
Balloon Pop| https://www.vgchartz.com/game/41188/balloon-pop/| 2009| Puzzle| UFO Interactive| 0.13| 0.00| 0.00| 0.01| 0.14| Nintendo DS
Hidden Mysteries: Salem Witch Trials| https://www.vgchartz.com/game/48446/hidden-mysteries-salem-secrets-witch-trials-of-1692/| 2010| Adventure| GameMill| 0.09| 0.04| 0.00| 0.01| 0.14| Nintendo DS
Diner Dash: Flo on the Go| https://www.vgchartz.com/game/39043/diner-dash-flo-on-the-go/| 2009| Puzzle| Zoo Games| 0.13| 0.00| 0.00| 0.01| 0.14| Nintendo DS
Naruto 4| https://www.vgchartz.com/game/1481/naruto-ninja-council-3-jp-sales/| 2006| Action| D3 Publisher| 0.00| 0.01| 0.13| 0.00| 0.14| Nintendo DS
Cake Mania 3| https://www.vgchartz.com/game/35923/cake-mania-3/| 2009| Simulation| Majesco| 0.13| 0.00| 0.00| 0.01| 0.14| Nintendo DS
Super Dodgeball Brawlers| https://www.vgchartz.com/game/15700/super-dodgeball-brawlers/| 2008| Sports| Aksys Games| 0.13| 0.00| 0.00| 0.01| 0.14| Nintendo DS
Drawn to Life Collection| https://www.vgchartz.com/game/47695/drawn-to-life-collection/| 2010| Misc| THQ| 0.13| 0.00| 0.00| 0.01| 0.14| Nintendo DS
Fast Food Panic| https://www.vgchartz.com/game/32290/fast-food-panic/| 2010| Simulation| Nobilis| 0.13| 0.00| 0.00| 0.01| 0.14| Nintendo DS
Mx Vs. ATV Reflex| https://www.vgchartz.com/game/35145/mx-vs-atv-reflex/| 2009| Racing| THQ| 0.13| 0.00| 0.00| 0.01| 0.14| Nintendo DS
Eiyuu Senki Leavadein| https://www.vgchartz.com/game/29783/heros-saga-laevatein-tactics/| 2008| Role-Playing| GungHo| 0.13| 0.00| 0.00| 0.01| 0.14| Nintendo DS
Chicken Shoot| https://www.vgchartz.com/game/6807/chicken-shoot/| 2007| Shooter| Destination Software Inc| 0.13| 0.00| 0.00| 0.01| 0.14| Nintendo DS
Arctic Tale| https://www.vgchartz.com/game/12340/arctic-tale/| 2007| Adventure| DSI Games| 0.13| 0.00| 0.00| 0.01| 0.14| Nintendo DS
Naruto RPG 2| https://www.vgchartz.com/game/3885/naruto-rpg-2-chidori-vs-rasengan/| 2005| Role-Playing| Tomy Corporation| 0.00| 0.00| 0.14| 0.00| 0.14| Nintendo DS
Crayon Shin-Chan DS: Arashi wo Sakebunutte Crayon Daisakusen!| https://www.vgchartz.com/game/3020/shin-chan-flipa-en-colores/| 2007| Platform| Banpresto| 0.00| 0.00| 0.14| 0.00| 0.14| Nintendo DS
Backyard Sports: Sandlot Sluggers| https://www.vgchartz.com/game/43857/backyard-sports-sandlot-sluggers/| 2010| Sports| Atari| 0.13| 0.00| 0.00| 0.01| 0.14| Nintendo DS
Mr Driller: Drill Spirits| https://www.vgchartz.com/game/1437/mr-driller-drill-spirits/| 2004| Puzzle| Namco| 0.08| 0.00| 0.05| 0.01| 0.14| Nintendo DS
Atari's Greatest Hits: Volume 1| https://www.vgchartz.com/game/46965/ataris-greatest-hits-volume-1/| 2010| Misc| Atari| 0.13| 0.00| 0.00| 0.01| 0.14| Nintendo DS
Yogi Bear: The Video Game| https://www.vgchartz.com/game/46587/yogi-bear-the-video-game/| 2010| Action| D3 Publisher| 0.10| 0.03| 0.00| 0.01| 0.14| Nintendo DS
Asphalt: Urban GT 2| https://www.vgchartz.com/game/121/asphalt-urban-gt-2/| 2006| Racing| Ubisoft| 0.09| 0.04| 0.00| 0.01| 0.14| Nintendo DS
LEGO The Lord of the Rings| https://www.vgchartz.com/game/71117/lego-the-lord-of-the-rings/| 2012| Misc| Warner Bros. Interactive Entertainment| 0.00| 0.13| 0.00| 0.01| 0.14| Nintendo DS
Moshi Monsters: Katsuma Unleashed| https://www.vgchartz.com/game/76480/moshi-monsters-katsuma-unleashed/| 2013| Platform| Activision| 0.00| 0.13| 0.00| 0.01| 0.14| Nintendo DS
Powerful Pro Pocket 8| https://www.vgchartz.com/game/4099/power-pro-kun-pocket-8/| 2005| Sports| Konami| 0.00| 0.00| 0.14| 0.00| 0.14| Nintendo DS
Spider-Man: Edge of Time| https://www.vgchartz.com/game/50833/spider-man-edge-of-time/| 2011| Action| Activision| 0.12| 0.01| 0.00| 0.01| 0.14| Nintendo DS
Monster Lab| https://www.vgchartz.com/game/18331/monster-lab/| 2008| Role-Playing| Eidos Interactive| 0.12| 0.01| 0.00| 0.01| 0.14| Nintendo DS
Master Jin Jin IQ Challenge| https://www.vgchartz.com/game/7568/master-jin-jins-iq-challenge/| 2006| Misc| Valcon Games| 0.13| 0.00| 0.00| 0.01| 0.14| Nintendo DS
Puyo Puyo! 20th Anniversary| https://www.vgchartz.com/game/50944/puyo-puyo-20th-anniversary/| 2011| Puzzle| Sega| 0.00| 0.00| 0.14| 0.00| 0.14| Nintendo DS
Paws & Claws: Pet Vet 2| https://www.vgchartz.com/game/16986/paws-amp-claws-pet-vet-2/| 2007| Simulation| THQ| 0.13| 0.00| 0.00| 0.01| 0.14| Nintendo DS
GoldenEye 007 (2010)| https://www.vgchartz.com/game/70750/goldeneye-007/| 2010| Shooter| Activision| 0.10| 0.03| 0.00| 0.01| 0.14| Nintendo DS
Imagine Fashion Stylist| https://www.vgchartz.com/game/48321/imagine-fashion-stylist/| 2010| Simulation| Ubisoft| 0.13| 0.00| 0.00| 0.01| 0.14| Nintendo DS
Robots| https://www.vgchartz.com/game/5644/robots/| 2005| Action| VU Games| 0.12| 0.00| 0.00| 0.01| 0.14| Nintendo DS
Alvin and the Chipmunks| https://www.vgchartz.com/game/13172/alvin-and-the-chipmunks/| 2007| Misc| Brash Entertainment| 0.12| 0.00| 0.00| 0.01| 0.14| Nintendo DS
Seventh Dragon| https://www.vgchartz.com/game/32615/7th-dragon/| 2009| Role-Playing| Sega| 0.00| 0.00| 0.14| 0.00| 0.14| Nintendo DS
Kamen Rider Battle: Ganbaride Card Battle Taisen| https://www.vgchartz.com/game/45090/kamen-rider-battle-ganbaride-card-battle-taisen/| 2010| Strategy| Namco Bandai| 0.00| 0.00| 0.14| 0.00| 0.14| Nintendo DS
Metal Slug 7| https://www.vgchartz.com/game/16528/metal-slug-7/| 2008| Shooter| SNK Playmore| 0.12| 0.00| 0.01| 0.01| 0.14| Nintendo DS
Fashion Studio: Paris Collection| https://www.vgchartz.com/game/31470/fashion-studio-paris-collection/| 2009| Misc| Ubisoft| 0.13| 0.00| 0.00| 0.01| 0.14| Nintendo DS
Gourmet Chef: Cook Your Way to Fame| https://www.vgchartz.com/game/21604/gourmet-chef-cook-your-way-to-fame/| 2008| Misc| Ubisoft| 0.13| 0.00| 0.00| 0.01| 0.14| Nintendo DS
G.I. Joe: The Rise of Cobra| https://www.vgchartz.com/game/32700/gi-joe-the-rise-of-cobra/| 2009| Action| Electronic Arts| 0.11| 0.01| 0.00| 0.01| 0.14| Nintendo DS
Magnetica| https://www.vgchartz.com/game/1238/magnetica/| 2006| Puzzle| Nintendo| 0.08| 0.01| 0.03| 0.01| 0.14| Nintendo DS
Top Spin 3| https://www.vgchartz.com/game/16881/top-spin-3/| 2008| Sports| 2K Sports| 0.11| 0.02| 0.00| 0.01| 0.14| Nintendo DS
Open Season| https://www.vgchartz.com/game/5555/open-season/| 2006| Platform| Ubisoft| 0.12| 0.00| 0.00| 0.01| 0.13| Nintendo DS
Let's Play Ballerina| https://www.vgchartz.com/game/41645/lets-play-ballerina/| 2010| Sports| Deep Silver| 0.13| 0.00| 0.00| 0.01| 0.13| Nintendo DS
Monster Jam| https://www.vgchartz.com/game/12749/monster-jam/| 2007| Racing| Activision| 0.12| 0.00| 0.00| 0.01| 0.13| Nintendo DS
Back At The Barnyard: Slop Bucket Games| https://www.vgchartz.com/game/24699/back-at-the-barnyard-slop-bucket-games/| 2008| Sports| THQ| 0.12| 0.00| 0.00| 0.01| 0.13| Nintendo DS
Vampire Moon: The Mystery of the Hidden Sun| https://www.vgchartz.com/game/47505/vampire-moon-the-mystery-of-the-hidden-sun/| 2010| Adventure| City Interactive| 0.12| 0.01| 0.00| 0.01| 0.13| Nintendo DS
Little League World Series Baseball 2009| https://www.vgchartz.com/game/32578/little-league-world-series-baseball-2009/| 2009| Sports| Activision| 0.12| 0.00| 0.00| 0.01| 0.13| Nintendo DS
Need for Speed: Underground 2| https://www.vgchartz.com/game/5492/need-for-speed-underground-2/| 2005| Racing| Electronic Arts| 0.11| 0.02| 0.00| 0.01| 0.13| Nintendo DS
Quick Yoga Training| https://www.vgchartz.com/game/14991/quick-yoga-training/| 2008| Misc| Ubisoft| 0.12| 0.00| 0.00| 0.01| 0.13| Nintendo DS
Learn Math| https://www.vgchartz.com/game/39176/learn-math/| 2009| Puzzle| DreamCatcher Interactive| 0.12| 0.00| 0.00| 0.01| 0.13| Nintendo DS
Retro Atari Classics| https://www.vgchartz.com/game/6717/retro-atari-classics/| 2005| Misc| Atari| 0.12| 0.00| 0.00| 0.01| 0.13| Nintendo DS
Fushigi no Dungeon: Fuurai no Shiren 4| https://www.vgchartz.com/game/39498/fushigi-no-dungeon-fuurai-no-shiren-4-kami-no-hitomi-to-akuma-no-heso/| 2010| Role-Playing| Spike| 0.00| 0.00| 0.13| 0.00| 0.13| Nintendo DS
Puzzle Kingdoms| https://www.vgchartz.com/game/29917/puzzle-kingdoms/| 2009| Puzzle| Zoo Digital Publishing| 0.12| 0.00| 0.00| 0.01| 0.13| Nintendo DS
Syberia| https://www.vgchartz.com/game/24684/syberia/| 2008| Adventure| The Adventure Company| 0.10| 0.02| 0.00| 0.01| 0.13| Nintendo DS
Suite PreCure: Melody Collection| https://www.vgchartz.com/game/51672/suite-precure-melody-collection/| 2011| Misc| Namco Bandai| 0.00| 0.00| 0.13| 0.00| 0.13| Nintendo DS
I Spy: Universe| https://www.vgchartz.com/game/46203/i-spy-universe/| 2010| Puzzle| Scholastic Inc.| 0.12| 0.00| 0.00| 0.01| 0.13| Nintendo DS
Brain Assist| https://www.vgchartz.com/game/14600/brain-assist/| 2007| Misc| Sega| 0.12| 0.00| 0.00| 0.01| 0.13| Nintendo DS
Freddi Fish: ABC under the sea| https://www.vgchartz.com/game/28027/freddi-fish-abc-under-the-sea/| 2008| Misc| Atari| 0.12| 0.00| 0.00| 0.01| 0.13| Nintendo DS
Anno 1701: Dawn of Discovery| https://www.vgchartz.com/game/17378/anno-1701-dawn-of-discovery/| 2007| Simulation| Ubisoft| 0.07| 0.05| 0.00| 0.01| 0.13| Nintendo DS
Monster Farm DS 2: Yomigaeru! Master Breeder Densetsu| https://www.vgchartz.com/game/25701/monster-rancher-ds/| 2008| Role-Playing| Tecmo| 0.08| 0.00| 0.05| 0.01| 0.13| Nintendo DS
Bakugan: Battle Trainer| https://www.vgchartz.com/game/43527/bakugan-battle-trainer/| 2010| Action| Activision| 0.12| 0.00| 0.00| 0.01| 0.13| Nintendo DS
King Kong| https://www.vgchartz.com/game/5246/peter-jacksons-king-kong-the-official-game-of-the-movie/| 2005| Action| Ubisoft| 0.12| 0.00| 0.00| 0.01| 0.13| Nintendo DS
Ben 10 Galactic Racing| https://www.vgchartz.com/game/51937/ben-10-galactic-racing/| 2011| Racing| D3 Publisher| 0.09| 0.03| 0.00| 0.01| 0.13| Nintendo DS
Zoobles! Spring to Life!| https://www.vgchartz.com/game/67118/zoobles-spring-to-life/| 2011| Misc| Activision| 0.10| 0.02| 0.00| 0.01| 0.13| Nintendo DS
Over the Hedge: Hammy Goes Nuts!| https://www.vgchartz.com/game/1698/over-the-hedge-hammy-goes-nuts/| 2006| Platform| Activision| 0.12| 0.00| 0.00| 0.01| 0.13| Nintendo DS
Mushi King 2 DS| https://www.vgchartz.com/game/3858/kouchuu-ouja-mushi-king-greatest-champion-e-no-michi-ds-2/| 2006| Action| Sega| 0.00| 0.00| 0.13| 0.00| 0.13| Nintendo DS
Ninjatown| https://www.vgchartz.com/game/13861/ninjatown/| 2008| Strategy| SouthPeak Interactive| 0.12| 0.00| 0.00| 0.01| 0.13| Nintendo DS
Zenses: Ocean| https://www.vgchartz.com/game/28579/zenses-ocean/| 2008| Puzzle| Game Factory| 0.11| 0.01| 0.00| 0.01| 0.13| Nintendo DS
Chuck E. Cheese's Game Room| https://www.vgchartz.com/game/48442/chuck-e-cheeses-game-room/| 2010| Misc| UFO Interactive| 0.12| 0.00| 0.00| 0.01| 0.13| Nintendo DS
Littlest Pet Shop: Spring| https://www.vgchartz.com/game/31174/littlest-pet-shop-spring/| 2009| Simulation| Electronic Arts| 0.12| 0.00| 0.00| 0.01| 0.13| Nintendo DS
Won!tertainment: Music Channel| https://www.vgchartz.com/game/12978/wantame-music-channel-doko-demo-style/| 2007| Misc| Capcom| 0.00| 0.00| 0.13| 0.00| 0.13| Nintendo DS
Soccer Tsuku DS: World Challenge 2010| https://www.vgchartz.com/game/44207/soccer-tsuku-ds-world-challenge-2010/| 2010| Sports| Sega| 0.00| 0.00| 0.13| 0.00| 0.13| Nintendo DS
Kim Possible: Kimmunicator| https://www.vgchartz.com/game/1114/disneys-kim-possible-kimmunicator/| 2005| Platform| Buena Vista| 0.11| 0.01| 0.00| 0.01| 0.13| Nintendo DS
Sally's Salon| https://www.vgchartz.com/game/28152/sallys-salon/| 2008| Simulation| Capcom| 0.12| 0.00| 0.00| 0.01| 0.13| Nintendo DS
Dreamworks 2-in-1 Party Pack| https://www.vgchartz.com/game/46911/dreamworks-2-in-1-party-pack/| 2010| Misc| Activision| 0.12| 0.00| 0.00| 0.01| 0.13| Nintendo DS
