Pos| Game| Year| Genre| Publisher| North America| Europe| Japan| Rest of World| GlobalGame| Console system
The Escapists| https://www.vgchartz.com/game/85576/the-escapists/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
The Tomorrow Children| https://www.vgchartz.com/game/84196/the-tomorrow-children/| N/A| Strategy| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Hollowpoint| https://www.vgchartz.com/game/84195/hollowpoint/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
In Space We Brawl| https://www.vgchartz.com/game/84198/in-space-we-brawl/| N/A| Shooter| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Wild| https://www.vgchartz.com/game/84201/wild/| 2020| Adventure| Sony Interactive Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Alienation| https://www.vgchartz.com/game/84123/alienation/| N/A| Shooter| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Ubusuna| https://www.vgchartz.com/game/84329/ubusuna/| N/A| Shooter| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
PIX the CAT| https://www.vgchartz.com/game/84308/pix-the-cat/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Game 4| https://www.vgchartz.com/game/84219/pit-people/| N/A| Strategy| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Titan Souls| https://www.vgchartz.com/game/84409/titan-souls/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
OniKira: Demon Killer| https://www.vgchartz.com/game/84413/onikira-demon-killer/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Moon Hunters| https://www.vgchartz.com/game/114753/moon-hunters/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Salt and Sanctuary| https://www.vgchartz.com/game/84510/salt-and-sanctuary/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Alone With You| https://www.vgchartz.com/game/84508/alone-with-you/| N/A| Adventure| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Tadeo Jones y el manuscrito perdido| https://www.vgchartz.com/game/84558/tadeo-jones-y-el-manuscrito-perdido/| 2014| Adventure| Deep Silver| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Invokers Tournament| https://www.vgchartz.com/game/84562/invokers-tournament/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
OlliOlli 2: Welcome to Olliwood| https://www.vgchartz.com/game/84673/olliolli2-welcome-to-olliwood/| 2016| Sports| PQube| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Pathologic| https://www.vgchartz.com/game/84675/pathologic/| 2015| Adventure| Ice-pick Lodge| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Soma| https://www.vgchartz.com/game/84690/soma/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Rebel Galaxy| https://www.vgchartz.com/game/84707/rebel-galaxy/| 2015| Role-Playing| Double Damage Games| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
I Am Bread| https://www.vgchartz.com/game/85879/i-am-bread/| N/A| Simulation| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Geometry Wars 3: Dimensions| https://www.vgchartz.com/game/84823/geometry-wars-3-dimensions/| N/A| Shooter| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Primal Carnage: Extinction| https://www.vgchartz.com/game/84844/primal-carnage-extinction/| N/A| Shooter| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Assassin's Creed: Victory| https://www.vgchartz.com/game/84918/assassins-creed-victory/| 2015| Action| Ubisoft| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Silent Hills| https://www.vgchartz.com/game/84923/silent-hills/| 2020| Action| Konami Digital Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
The Banner Saga 2| https://www.vgchartz.com/game/84962/the-banner-saga-2/| N/A| Role-Playing| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Enter the Gungeon| https://www.vgchartz.com/game/84948/enter-the-gungeon/| N/A| Shooter| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
What Remains of Edith Finch| https://www.vgchartz.com/game/84953/what-remains-of-edith-finch/| N/A| Adventure| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Wattam| https://www.vgchartz.com/game/84954/wattam/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Fat Princess Adventures| https://www.vgchartz.com/game/84955/fat-princess-adventures/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Skytorn| https://www.vgchartz.com/game/84944/skytorn/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Kill Strain| https://www.vgchartz.com/game/84935/kill-strain/| N/A| Shooter| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Drawn to Death| https://www.vgchartz.com/game/84934/drawn-to-death/| N/A| Shooter| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Grow Home| https://www.vgchartz.com/game/85915/grow-home/| N/A| Platform| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Apotheon| https://www.vgchartz.com/game/85119/apotheon-duplicate/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Hunger| https://www.vgchartz.com/game/85187/little-nightmares-duplicate/| N/A| Action-Adventure| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Magic Duels: Origin| https://www.vgchartz.com/game/85207/magic-duels-origin/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Shiftlings| https://www.vgchartz.com/game/85211/shiftlings/| N/A| Platform| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Oceanhorn: Monster of Uncharted Seas| https://www.vgchartz.com/game/129254/oceanhorn-monster-of-uncharted-seas/| N/A| Action-Adventure| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Beyond Eyes| https://www.vgchartz.com/game/85241/beyond-eyes/| N/A| Adventure| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Inside My Radio| https://www.vgchartz.com/game/85250/inside-my-radio/| N/A| Platform| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Tembo the Badass Elephant| https://www.vgchartz.com/game/85258/tembo-the-badass-elephant/| N/A| Platform| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Assassin's Creed Chronicles: Russia| https://www.vgchartz.com/game/86385/assassins-creed-chronicles-russia/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Assassin's Creed Chronicles: India| https://www.vgchartz.com/game/86375/assassins-creed-chronicles-india/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Overlord: Fellowship of Evil| https://www.vgchartz.com/game/85418/overlord-fellowship-of-evil/| 2015| Action| Codemasters| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
R.B.I. Baseball 15| https://www.vgchartz.com/game/85507/rbi-baseball-15/| 2015| Sports| MLB.com| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Krinkle Krusher| https://www.vgchartz.com/game/85512/krinkle-krusher/| N/A| Strategy| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Wander| https://www.vgchartz.com/game/85575/wander/| 2015| Role-Playing| Wander MMO| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Trans-Galactic Tournament| https://www.vgchartz.com/game/85577/trans-galactic-tournament/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
The Walking Dead: Michonne| https://www.vgchartz.com/game/86244/the-walking-dead-michonne/| N/A| Adventure| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Unravel| https://www.vgchartz.com/game/86411/unravel/| N/A| Platform| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Tachyon Project| https://www.vgchartz.com/game/86381/tachyon-project/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Final Fantasy VII Remake| https://www.vgchartz.com/game/85671/final-fantasy-vii-remake/| 2020| Role-Playing| Square Enix| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Ikenie to Yuki no Setsuna| https://www.vgchartz.com/game/85911/ikenie-to-yuki-no-setsuna/| 2016| Role-Playing| Square Enix| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Atelier Sophie| https://www.vgchartz.com/game/85693/atelier-sophie/| 2020| Role-Playing| Gust| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Dengeki Bunko: Fighting Climax Ignition| https://www.vgchartz.com/game/86347/dengeki-bunko-fighting-climax-ignition/| 2015| Action| Sega| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
World Soccer Winning Eleven 2015| https://www.vgchartz.com/game/85718/world-soccer-winning-eleven-2015/| 2015| Action| Konami Digital Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Muse: Together Is the New Alone| https://www.vgchartz.com/game/85783/muse-together-is-the-new-alone/| N/A| Adventure| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Cross Reverie| https://www.vgchartz.com/game/85797/cross-reverie/| 2017| Role-Playing| Sinxsoft| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Airship Q| https://www.vgchartz.com/game/85845/wondership-q/| 2020| Platform| Cygames| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Killing Bites| https://www.vgchartz.com/game/85893/killing-bites/| 2016| Action| Unknown| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Hatsune Miku: Project Diva Future Tone| https://www.vgchartz.com/game/85921/hatsune-miku-project-diva-future-tone/| N/A| Music| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Tiny Troopers Joint Ops| https://www.vgchartz.com/game/85996/tiny-troopers-joint-ops/| 2014| Action| Unknown| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
The London Heist| https://www.vgchartz.com/game/86444/the-london-heist/| 2016| Shooter| Sony Computer Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Risen 3 Enhanced Edition| https://www.vgchartz.com/game/86094/risen-3-delete-entry/| 2015| Role-Playing| Deep Silver| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Air Conflicts: Pacific Carriers| https://www.vgchartz.com/game/86095/air-conflicts-pacific-carriers/| 2015| Simulation| Kalypso Media| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
God Wars: Beyond Time| https://www.vgchartz.com/game/86161/god-wars-beyond-time/| 2016| Role-Playing| Kadokawa Games| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Hasbro Family Fun Pack| https://www.vgchartz.com/game/86188/hasbro-family-fun-pack/| 2015| Misc| Ubisoft| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Professional Lumberjack 2016| https://www.vgchartz.com/game/86192/professional-lumberjack-2016/| 2015| Simulation| Namco Bandai Games| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Alekhine's Gun| https://www.vgchartz.com/game/86453/alekhines-gun/| 2016| Action| Maximum Games| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Kung Fu Panda: Showdown of Legendary Legends| https://www.vgchartz.com/game/86328/kung-fu-panda-showdown-of-legendary-legends/| 2015| Action| Little Orbit| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Read Only Memories| https://www.vgchartz.com/game/86208/2064-read-only-memories/| N/A| Adventure| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Shakedown Hawaii| https://www.vgchartz.com/game/86678/shakedown-hawaii/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Fallen Legion| https://www.vgchartz.com/game/86231/fallen-legion/| N/A| Role-Playing| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Amplitude (2016)| https://www.vgchartz.com/game/86234/amplitude-2016/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Bloodborne: Complete Edition| https://www.vgchartz.com/game/86281/bloodborne-complete-edition/| 2015| Role-Playing| Sony Computer Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Hardware: Rivals| https://www.vgchartz.com/game/86358/hardware-rivals/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Jikkyou Powerful Pro Baseball Success Special| https://www.vgchartz.com/game/86389/jikkyou-powerful-pro-baseball-success-special/| N/A| Sports| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Qurare: Magic Library| https://www.vgchartz.com/game/130715/qurare-magic-library/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
World to the West| https://www.vgchartz.com/game/159864/world-to-the-west/| 2017| Action-Adventure| Soedesco| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
The Binding of Isaac: Rebirth| https://www.vgchartz.com/game/96811/the-binding-of-isaac-rebirth/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
De-formers| https://www.vgchartz.com/game/115976/de-formers/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Rock of Ages II: Bigger and Boulder| https://www.vgchartz.com/game/115973/rock-of-ages-ii-bigger-and-boulder/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Fe| https://www.vgchartz.com/game/118327/fe/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Days Gone| https://www.vgchartz.com/game/118934/days-gone/| 2019| Action-Adventure| Sony Interactive Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Berserk Musou| https://www.vgchartz.com/game/119959/berserk-musou-duplicate/| 2016| Action| Tecmo Koei| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
| https://www.vgchartz.com/game/137636/unknown/| 2016| | Tecmo Koei| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Ginger: Beyond the Crystal| https://www.vgchartz.com/game/141692/ginger-beyond-the-crystal/| 2016| Platform| PQube| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
The Last of Us: Part II| https://www.vgchartz.com/game/147592/the-last-of-us-part-ii/| 2020| Action| Sony Interactive Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Don Bradman Cricket 17| https://www.vgchartz.com/game/151238/don-bradman-cricket-17/| 2016| Sports| Tru Blu Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Ace Combat 7: Skies Unknown| https://www.vgchartz.com/game/158214/ace-combat-7-skies-unknown/| 2019| Shooter| Bandai Namco Games| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Sakuna: Of Rice and Ruin| https://www.vgchartz.com/game/179412/sakuna-of-rice-and-ruin/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Metro Exodus| https://www.vgchartz.com/game/183120/metro-exodus/| 2019| Shooter| Deep Silver| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Anthem| https://www.vgchartz.com/game/181863/anthem/| 2019| Role-Playing| Electronic Arts| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Moons Of Madness| https://www.vgchartz.com/game/196502/moons-of-madness/| 2017| Role-Playing| Unknown| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Iron Harvest| https://www.vgchartz.com/game/197168/iron-harvest/| 2018| Strategy| Unknown| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Biomutant| https://www.vgchartz.com/game/198607/biomutant/| 2018| Action| THQ Nordic| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Biomutant| https://www.vgchartz.com/game/198834/biomutant/| 2019| Action| THQ Nordic| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
de Blob| https://www.vgchartz.com/game/213654/de-blob/| 2017| Platform| THQ Nordic| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Chaos on Deponia| https://www.vgchartz.com/game/219927/chaos-on-deponia/| 2017| Adventure| Daedalic Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Vigil: The Longest Night Headed| https://www.vgchartz.com/game/225551/vigil-the-longest-night-headed/| N/A| Platform| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Code Vein| https://www.vgchartz.com/game/213651/code-vein/| 2019| Action| Bandai Namco Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
| https://www.vgchartz.com/game/228178/unknown/| N/A| | | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Fallen Legion: Flames of Rebellion| https://www.vgchartz.com/game/219118/fallen-legion-flames-of-rebellion/| N/A| Role-Playing| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Radial G Racing Revolved| https://www.vgchartz.com/game/213705/radial-g-racing-revolved/| 2017| Racing| Tammeka Games| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
The Mummy Demastered| https://www.vgchartz.com/game/213797/the-mummy-demastered/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Project Nimbus: Code Mirai| https://www.vgchartz.com/game/219119/project-nimbus-code-mirai/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Battle Chef Brigade| https://www.vgchartz.com/game/219115/battle-chef-brigade/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
CastleStorm| https://www.vgchartz.com/game/223837/castlestorm/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
211.65| NA| 257.29| 34.75| 92.03| 595.72| NA| NA| NA| NA| PlayStation 4
211.65| NA| 257.33| 34.75| 92.04| 595.77| NA| NA| NA| NA| PlayStation 4
